Mã số,Tên,Cơ quan ban hành,Cơ quan thực hiện,Lĩnh vực,URL
1.115287,"Đăng ký biến động đối với trường hợp tách thửa đất với thay đổi quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo thỏa thuận của các thành viên hộ gia đình hoặc của vợ và chồng hoặc của nhóm người sử dụng đất chung, nhóm chủ sở hữu tài sản chung gắn liền với đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef900-0e58-7398-8c8c-67850d8c66c9
1.115286,Đăng ký biến động đối với trường hợp trường hợp đăng ký quyền sở hữu tài sản gắn liền với thửa đất đã cấp Giấy chứng nhận với xác nhận tiếp tục sử dụng đất nông nghiệp của cá nhân hoặc với thay đổi số hiệu hoặc địa chỉ thửa đất.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8ff-0bfa-76cf-bdf0-32db22d49c0e
1.115285,"Đăng ký biến động đối với trường hợp có thay đổi hạn chế quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất hoặc có thay đổi quyền đối với thửa đất liền kề với xác nhận tiếp tục sử dụng đất nông nghiệp của cá nhân hoặc với thay đổi số hiệu hoặc địa chỉ thửa đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8fd-dfe7-70ac-a0cd-efafa9853b60
1.115284,"Đăng ký biến động đối với trường hợp đổi tên hoặc thay đổi thông tin về người sử dụng đất, chủ sở hữu tài sản gắn liền với đất hoặc thay đổi số hiệu hoặc địa chỉ của thửa đất với xác nhận tiếp tục sử dụng đất nông nghiệp của cá nhân.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8fd-0449-77ce-b97c-0280683d7fb5
1.115283,"Đăng ký biến động đối với trường hợp cho thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng với đăng ký quyền sở hữu tài sản gắn liền với thửa đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8fb-dbb2-73cb-b045-de3b58fab371
1.115282,"Đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với trường hợp đã chuyển quyền sử dụng đất trước ngày 01 tháng 8 năm 2024 nhưng chưa thực hiện thủ tục chuyển quyền theo quy định mà thửa đất đã có Giấy chứng nhận thực hiện với tách thửa đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8fa-d0b6-7634-8dac-eb9ba8d48584
1.115281,"Đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với trường hợp đã chuyển quyền sử dụng đất trước ngày 01 tháng 8 năm 2024 nhưng chưa thực hiện thủ tục chuyển quyền theo quy định mà thửa đất đã có Giấy chứng nhận thực hiện với xác nhận tiếp tục sử dụng đất nông nghiệp của cá nhân hoặc với thay đổi số hiệu hoặc địa chỉ thửa đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8f9-e498-7593-b4de-04632d53fe09
1.115280,"Đăng ký biến động đối với trường hợp tách thửa đất với chuyển nhượng, thừa kế, tặng cho quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8f8-eb73-7591-99ac-dab3b34800c7
1.115279,"Đăng ký biến động đối với trường hợp chuyển nhượng, thừa kế, tặng cho quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất với xác nhận tiếp tục sử dụng đất nông nghiệp của cá nhân.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8f7-e4bf-7050-823f-9e77c76883a1
1.115277,"Đăng biến động quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất trong trường hợp tặng cho quyền sử dụng đất cho Nhà nước hoặc cộng đồng dân cư hoặc mở rộng đường giao thông",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8f3-7c30-7368-90e7-515d9ca2f68b
1.115276,Hủy kết quả đăng ký biến động trên Giấy chứng nhận đã cấp.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8f0-d035-7675-9f04-e2bc9501a563
1.115275,"Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với thửa đất có diện tích tăng thêm do thay đổi ranh giới so với Giấy chứng nhận đã cấp.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8eb-4d11-75a7-b605-3ae1bbaa01b1
1.115274,Đăng ký biến động đối với trường hợp chuyển nhượng dự án đầu tư có sử dụng đất đã được cấp Giấy chứng nhận và bên nhận chuyển nhượng dự án không phải là tổ chức kinh tế có vốn đầu tư nước ngoài.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8ea-16b6-7796-ab67-fbf9fa511360
1.115273,Đính chính Giấy chứng nhận đã cấp.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8e8-812c-728f-915a-9445e6f26cec
1.115272,"Thu hồi, hủy Giấy chứng nhận đã cấp và cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất sau khi thu hồi Giấy chứng nhận đã cấp.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8e7-1265-730d-9fc9-6160967652bd
1.115271,Cấp lại Giấy chứng nhận đã cấp do bị mất.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8e4-5e2c-73eb-8c19-672e39206c39
1.115270,"Tách thửa đất, hợp thửa đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8e3-563d-76ae-a55b-1a05c076bee0
1.115269,Cấp đổi giấy chứng nhận đã cấp.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8e1-e6b9-7709-a689-5833e067e0ff
1.115268,Xác nhận tiếp tục sử dụng đất nông nghiệp của cá nhân khi hết thời hạn sử dụng đất.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8dd-a3d7-73da-9f7d-729bbe6ca576
1.115267,Đăng ký biến động chuyển mục đích sử dụng đất không phải xin phép cơ quan nhà nước có thẩm quyền.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8dc-711e-76df-ab59-a178bd220948
1.115266,"Cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo quy hoạch xây dựng chi tiết hoặc điều chỉnh quy hoạch xây dựng chi tiết quy định tại khoản 3 Điều 23 Nghị định số 101/2024/NĐ-CP của Chính phủ quy định về điều tra cơ bản; đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất và Hệ thống thông tin đất đai.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8d6-c792-7758-a9c7-cac102a0fb3f
1.115265,"Xóa ghi nợ tiền sử dụng đất, lệ phí trước bạ.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8d5-c351-75c9-b817-16ac2649e08a
1.115264,"Đăng ký biến động đối với trường hợp bán tài sản, điều chuyển quyền sử dụng đất là tài sản công theo quy định của pháp luật về quản lý, sử dụng tài sản công.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8d4-95da-741e-8620-3b61b3afc095
1.115263,"Đăng ký biến động đối với trường hợp có sự thay đổi về quyền sử dụng đất xây dựng công trình trên mặt đất phục vụ cho việc vận hành, khai thác sử dụng công trình ngầm, quyền sở hữu công trình ngầm.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8d3-4711-72ad-8f13-81afb587b0f9
1.115262,"Đăng ký biến động đất đai đối với trường hợp nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất do xử lý tài sản thế chấp đã được đăng ký.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8d2-394e-70fe-b2d1-92d22ee2a654
1.115261,"Đăng ký biến động đối với trường hợp nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo kết quả giải quyết tranh chấp, khiếu nại, tố cáo về đất đai hoặc bản án, quyết định của Tòa án, quyết định thi hành án của cơ quan thi hành án đã được thi hành; quyết định hoặc phán quyết của Trọng tài thương mại Việt Nam về giải quyết tranh chấp giữa các bên phát sinh từ hoạt động thương mại liên quan đến đất đai.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8d0-b1e8-7548-b8f4-4f760a2da452
1.115260,"Đăng ký biến động đối với trường hợp thay đổi quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất theo thỏa thuận của các thành viên hộ gia đình hoặc của vợ và chồng hoặc của nhóm người sử dụng đất chung, nhóm chủ sở hữu tài sản chung gắn liền với đất.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8cf-802c-742b-81cd-7832c00efb8f
1.115259,"Đăng ký biến động đối với trường hợp thay đổi quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất do chia, tách, hợp nhất, sáp nhập tổ chức hoặc chuyển đổi mô hình tổ chức, chuyển đổi loại hình doanh nghiệp theo quy định của pháp luật về doanh nghiệp.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8ce-1e5f-767a-9161-6da226dbf95f
1.115258,Đăng ký biến động đối với trường hợp đăng ký quyền sở hữu tài sản gắn liền với thửa đất đã cấp Giấy chứng nhận hoặc tài sản đã được chứng nhận quyền sở hữu trên Giấy chứng nhận đã cấp mà đăng ký thay đổi tài sản.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8cc-5f12-72ea-adfc-4eb998fadd25
1.115257,"Đăng ký biến động đối với trường hợp có thay đổi hạn chế quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất hoặc có thay đổi quyền đối với thửa đất liền kề.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8cb-04c1-7759-8f91-efa33d5e91f7
1.115256,"Đăng ký biến động đối với trường hợp đổi tên hoặc thay đổi thông tin về người sử dụng đất, chủ sở hữu tài sản gắn liền với đất hoặc thay đổi số hiệu hoặc địa chỉ của thửa đất; giảm diện tích thửa đất do sạt lở tự nhiên.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8c9-e247-7139-afe8-fd2a7bfda0c1
1.115254,"Đăng ký biến động đối với trường hợp xóa đăng ký thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8c1-83e2-735b-81a3-dcab6c947ff2
1.115253,"Đăng ký biến động đối với trường hợp cho thuê, cho thuê lại quyền sử dụng đất trong dự án xây dựng kinh doanh kết cấu hạ tầng.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8be-f5ed-777b-b891-d09b9eb88c88
1.115252,Đăng ký biến động đối với trường hợp cá nhân thành lập doanh nghiệp tư nhân và sử dụng đất vào hoạt động sản xuất kinh doanh của doanh nghiệp.,UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8bb-7795-709c-9721-eef6a62936ee
1.115251,"Đăng ký biến động đối với trường hợp người sử dụng đất thuê của Nhà nước theo hình thức thuê đất trả tiền thuê đất hằng năm mà bán, thừa kế, tặng cho hoặc góp vốn bằng tài sản gắn liền với đất thuê.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8b9-e5ba-7197-b8f1-66e21f1febe9
1.115250,"Đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất đối với cá nhân trong trường hợp đã chuyển quyền sử dụng đất trước ngày 01 tháng 8 năm 2024 nhưng chưa thực hiện thủ tục chuyển quyền theo quy định mà thửa đất đã có Giấy chứng nhận.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8ac-e83e-721a-90d4-4974903f1962
1.115249,"Đăng ký, cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất cho người nhận chuyển nhượng quyền sử dụng đất, quyền sở hữu nhà ở, công trình xây dựng trong dự án bất động sản.",UBND tỉnh Đắk Lắk,Sở Nông nghiệp và Môi trường - Tỉnh Đắk Lắk,Đất đai,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ef8a5-e6df-76bf-884d-c093cdca9c85
